match_id,innings,team,opposition,name,overs,balls,maidens,conceded,wickets,economy,dots,fours,sixes,wides,noballs
313994,1,Kenya,Bermuda,9228,5,30,1,13,0,2.6,24,1,0,1,0
313994,1,Kenya,Bermuda,35641,6,36,0,32,4,5.33,25,4,0,4,3
313994,1,Kenya,Bermuda,49383,6.4,40,2,19,1,2.85,31,2,0,1,1
313994,1,Kenya,Bermuda,8207,10,60,1,35,1,3.5,40,4,0,0,0
313994,1,Kenya,Bermuda,2265,10,60,1,40,1,4,36,3,1,0,0
313994,1,Kenya,Bermuda,49761,4,24,0,10,3,2.5,18,1,0,0,0
313994,2,Bermuda,Kenya,49870,10,60,1,41,2,4.1,38,3,0,1,0
313994,2,Bermuda,Kenya,52909,5,30,0,28,1,5.6,16,4,0,0,0
313994,2,Bermuda,Kenya,36506,10,60,1,33,2,3.3,39,3,0,0,0
313994,2,Bermuda,Kenya,5430,3,18,0,16,0,5.33,10,2,0,0,0
313994,2,Bermuda,Kenya,50292,8.2,50,0,46,4,5.52,26,3,1,0,0
314670,1,England,Scotland,10829,9,54,0,22,0,2.44,44,1,1,4,0
314670,1,England,Scotland,34739,8,48,2,34,2,4.25,32,2,2,0,0
314670,1,England,Scotland,48440,9,54,0,35,2,3.88,35,3,1,1,0
314670,1,England,Scotland,4271,8,48,1,21,3,2.62,37,2,0,1,0
314670,1,England,Scotland,34736,7,42,0,22,1,3.14,30,1,1,0,0
314670,1,England,Scotland,8107,2,12,0,6,0,3,9,1,0,0,0
314670,1,England,Scotland,44660,1,6,0,3,0,3,3,0,0,0,0
314670,2,Scotland,England,4968,1.3,9,0,4,0,2.66,8,1,0,0,0
314670,2,Scotland,England,47873,1,6,0,4,0,4,4,0,0,1,0
300440,1,New Zealand,England,10303,9,54,1,52,0,5.77,26,5,1,1,0
300440,1,New Zealand,England,9711,10,60,2,70,1,7,36,9,2,2,0
300440,1,New Zealand,England,9989,7,42,0,43,0,6.14,17,4,0,1,0
300440,1,New Zealand,England,35652,6,36,0,59,1,9.83,15,5,4,1,0
300440,1,New Zealand,England,4380,9,54,0,66,2,7.33,18,4,3,1,0
300440,1,New Zealand,England,9570,6,36,0,30,0,5,13,2,0,0,0
300440,1,New Zealand,England,44946,3,18,0,14,2,4.66,10,1,0,0,0
300440,2,England,New Zealand,10829,10,60,0,86,1,8.6,23,8,3,2,0
300440,2,England,New Zealand,4647,10,60,0,45,1,4.5,33,5,0,1,0
300440,2,England,New Zealand,48440,10,60,0,75,2,7.5,26,9,1,4,0
300440,2,England,New Zealand,2314,10,60,0,67,0,6.7,21,2,3,1,0
300440,2,England,New Zealand,6769,2,12,0,14,0,7,2,1,0,0,0
300440,2,England,New Zealand,6377,7,42,0,46,1,6.57,12,3,0,3,0
300440,2,England,New Zealand,44660,1,6,0,6,0,6,1,0,0,0,0
317579,1,Zimbabwe,West Indies,45252,7,42,0,30,1,4.28,27,0,1,2,1
317579,1,Zimbabwe,West Indies,4177,8,48,1,47,1,5.87,29,5,2,1,0
317579,1,Zimbabwe,West Indies,47619,4,24,0,36,2,9,9,4,1,1,1
317579,1,Zimbabwe,West Indies,10423,3,18,0,17,0,5.66,8,1,0,1,0
317579,1,Zimbabwe,West Indies,7432,10,60,0,39,0,3.9,32,0,1,3,0
317579,1,Zimbabwe,West Indies,45326,10,60,0,56,1,5.6,22,2,1,0,0
317579,1,Zimbabwe,West Indies,21364,8,48,0,57,2,7.12,21,1,4,1,0
317579,2,West Indies,Zimbabwe,45258,8,48,2,26,1,3.25,38,3,0,4,0
317578,1,West Indies,Zimbabwe,17837,9,54,0,49,1,5.44,33,7,0,2,0
317579,2,West Indies,Zimbabwe,17837,10,60,0,39,2,3.9,41,5,0,1,0
317578,1,West Indies,Zimbabwe,45258,7,42,1,28,0,4,30,4,0,2,0
317579,2,West Indies,Zimbabwe,46591,8,48,1,17,1,2.12,37,1,0,2,0
317578,1,West Indies,Zimbabwe,46591,10,60,0,68,2,6.8,29,7,0,5,0
317579,2,West Indies,Zimbabwe,45257,5,30,0,18,2,3.6,23,3,0,2,0
317578,1,West Indies,Zimbabwe,45257,8,48,1,39,2,4.87,28,2,1,0,0
317579,2,West Indies,Zimbabwe,10238,4,24,0,22,1,5.5,11,0,1,1,0
317578,1,West Indies,Zimbabwe,5330,10,60,0,49,0,4.9,27,1,1,0,0
317579,2,West Indies,Zimbabwe,5330,9.3,57,0,43,3,4.52,29,1,1,0,1
317578,1,West Indies,Zimbabwe,7568,6,36,0,35,2,5.83,13,0,2,0,0
317578,2,Zimbabwe,West Indies,45252,8,48,1,25,3,3.12,33,0,0,2,0
317578,2,Zimbabwe,West Indies,4177,9,54,1,42,1,4.66,35,2,2,0,0
317578,2,Zimbabwe,West Indies,47619,9,54,0,64,2,7.11,20,6,1,2,0
317578,2,Zimbabwe,West Indies,10423,3,18,0,14,1,4.66,8,1,0,0,0
317578,2,Zimbabwe,West Indies,45326,10,60,0,45,0,4.5,24,2,0,0,0
317578,2,Zimbabwe,West Indies,7432,10,60,0,41,0,4.1,28,1,0,0,0
317578,2,Zimbabwe,West Indies,21364,1,6,0,9,0,9,2,0,1,0,0
319135,1,West Indies,Sri Lanka,46591,6,36,2,10,1,1.66,31,1,0,0,0
319135,1,West Indies,Sri Lanka,45774,5,30,0,26,0,5.2,18,4,0,1,0
319135,1,West Indies,Sri Lanka,17837,7,42,0,21,0,3,32,3,0,0,0
319135,1,West Indies,Sri Lanka,45257,6,36,0,16,1,2.66,22,0,0,0,0
319135,1,West Indies,Sri Lanka,44829,5,30,0,25,1,5,12,2,0,0,0
319135,1,West Indies,Sri Lanka,7568,1.3,9,0,6,2,4,4,0,0,0,0
319135,2,Sri Lanka,West Indies,2166,4,24,0,21,0,5.25,13,3,0,0,0
319135,2,Sri Lanka,West Indies,46206,5,30,0,28,3,5.6,16,1,1,1,0
319135,2,Sri Lanka,West Indies,10412,3,18,0,24,0,8,8,3,1,0,0
319135,2,Sri Lanka,West Indies,50377,4,24,0,21,0,5.25,11,0,1,0,0
319135,2,Sri Lanka,West Indies,48520,4,24,0,25,0,6.25,11,0,2,1,0
319135,2,Sri Lanka,West Indies,7419,0.3,3,0,3,0,6,0,0,0,0,0
319136,1,West Indies,Sri Lanka,46591,10,60,1,52,1,5.2,31,4,1,0,0
319136,1,West Indies,Sri Lanka,17837,10,60,0,50,2,5,32,5,1,1,0
319136,1,West Indies,Sri Lanka,45257,10,60,0,67,2,6.7,26,3,3,3,1
319136,1,West Indies,Sri Lanka,44829,10,60,0,41,0,4.1,24,0,0,1,0
319136,1,West Indies,Sri Lanka,7568,10,60,0,41,2,4.1,27,1,0,1,0
319136,2,Sri Lanka,West Indies,46206,6,36,1,33,0,5.5,22,4,1,0,1
319136,2,Sri Lanka,West Indies,2166,7,42,0,36,1,5.14,25,4,0,0,0
319136,2,Sri Lanka,West Indies,15267,5.2,32,1,12,1,2.25,24,1,0,1,0
317581,1,West Indies,Zimbabwe,17837,8,48,1,39,0,4.87,29,4,0,2,0
317581,1,West Indies,Zimbabwe,45258,6,36,1,16,0,2.66,29,2,0,2,0
317581,1,West Indies,Zimbabwe,46591,10,60,0,48,5,4.8,27,3,0,0,0
317581,1,West Indies,Zimbabwe,10238,10,60,0,36,0,3.6,36,1,0,0,0
317581,1,West Indies,Zimbabwe,10223,2,12,0,16,0,8,5,2,0,0,0
317581,1,West Indies,Zimbabwe,5330,7,42,0,38,1,5.42,25,3,2,0,0
317581,1,West Indies,Zimbabwe,45257,7,42,0,37,1,5.28,15,2,0,0,0
317581,2,Zimbabwe,West Indies,45252,6,36,0,39,1,6.5,21,6,0,1,1
317581,2,Zimbabwe,West Indies,4177,10,60,0,46,0,4.6,33,5,0,0,0
317581,2,Zimbabwe,West Indies,7432,9,54,0,44,1,4.88,38,1,3,1,0
317581,2,Zimbabwe,West Indies,47619,2,12,0,16,0,8,6,1,1,0,1
317581,2,Zimbabwe,West Indies,45326,10,60,1,40,3,4,37,1,2,1,0
317581,2,Zimbabwe,West Indies,21364,10,60,0,44,0,4.4,27,1,0,1,0
319134,1,West Indies,Sri Lanka,46591,10,60,1,39,1,3.9,37,5,0,0,0
319134,1,West Indies,Sri Lanka,45774,10,60,0,57,2,5.7,37,5,1,8,0
319134,1,West Indies,Sri Lanka,45257,10,60,1,32,4,3.2,40,3,0,1,0
319134,1,West Indies,Sri Lanka,44829,10,60,1,38,0,3.8,38,4,0,1,0
319134,1,West Indies,Sri Lanka,10506,9,54,0,47,0,5.22,25,2,2,0,0
319134,1,West Indies,Sri Lanka,7568,1,6,0,6,0,6,1,0,0,0,0
319134,2,Sri Lanka,West Indies,2166,10,60,4,30,0,3,43,2,1,0,0
319143,1,West Indies,Australia,46591,7,42,0,30,1,4.28,24,3,0,2,0
319134,2,Sri Lanka,West Indies,46206,10,60,0,43,3,4.3,43,8,0,1,0
319143,1,West Indies,Australia,7568,10,60,0,55,1,5.5,29,3,0,3,0
319134,2,Sri Lanka,West Indies,9586,7,42,0,56,0,8,20,7,2,2,0
319143,1,West Indies,Australia,45774,3,18,0,22,0,7.33,7,2,0,0,0
319134,2,Sri Lanka,West Indies,50377,10,60,1,39,3,3.9,37,0,2,2,0
319143,1,West Indies,Australia,45257,8,48,0,54,2,6.75,22,5,1,2,0
319134,2,Sri Lanka,West Indies,48520,7,42,0,41,0,5.85,18,4,0,2,0
319143,1,West Indies,Australia,10506,10,60,0,39,1,3.9,35,3,0,0,0
319134,2,Sri Lanka,West Indies,7419,6,36,0,26,1,4.33,16,0,1,0,0
319143,1,West Indies,Australia,6405,5,30,0,34,1,6.8,9,1,1,1,0
319143,1,West Indies,Australia,44829,7,42,1,31,2,4.42,21,1,1,1,0
319143,2,Australia,West Indies,5966,9,54,1,37,2,4.11,33,3,0,2,0
319143,2,Australia,West Indies,7445,5.5,35,0,31,4,5.31,22,3,1,1,0
319143,2,Australia,West Indies,10130,7,42,0,42,1,6,21,4,0,3,0
319143,2,Australia,West Indies,9235,5,30,0,14,0,2.8,20,1,0,0,0
319143,2,Australia,West Indies,8876,4,24,1,15,1,3.75,16,1,0,1,0
319143,2,Australia,West Indies,12049,6,36,0,32,0,5.33,19,1,1,0,0
319143,2,Australia,West Indies,10125,3,18,0,18,1,6,8,1,0,1,0
319145,1,Australia,West Indies,5966,9,54,1,36,1,4,41,6,0,1,3
319145,1,Australia,West Indies,7445,9,54,0,26,3,2.88,36,0,1,0,0
319145,1,Australia,West Indies,10130,8,48,1,41,1,5.12,24,4,0,4,0
319145,1,Australia,West Indies,9235,3,18,0,23,0,7.66,7,2,1,0,0
319145,1,Australia,West Indies,4382,7,42,0,42,2,6,18,3,1,0,0
319145,1,Australia,West Indies,10125,5,30,0,23,1,4.6,19,1,0,1,0
319145,1,Australia,West Indies,8876,7,42,0,26,0,3.71,24,1,0,0,0
319145,2,West Indies,Australia,45774,6,36,0,35,1,5.83,19,4,0,2,1
319145,2,West Indies,Australia,17837,6,36,0,33,0,5.5,21,5,0,0,1
319145,2,West Indies,Australia,10506,10,60,1,59,0,5.9,32,7,1,0,0
319145,2,West Indies,Australia,45257,9,54,0,47,0,5.22,30,3,1,2,0
319145,2,West Indies,Australia,44829,4,24,0,20,1,5,14,3,0,0,0
319145,2,West Indies,Australia,7568,5,30,0,26,1,5.2,11,1,0,0,0
319145,2,West Indies,Australia,47107,0.3,3,0,5,0,10,3,0,0,1,0
319144,1,West Indies,Australia,46591,10,60,2,47,2,4.7,35,4,0,1,1
319144,1,West Indies,Australia,17837,10,60,2,29,1,2.9,42,3,0,0,0
319144,1,West Indies,Australia,45257,10,60,2,35,1,3.5,36,1,0,2,0
319144,1,West Indies,Australia,44829,5,30,0,18,0,3.6,15,1,0,0,0
319144,1,West Indies,Australia,49040,2,12,0,11,0,5.5,4,1,0,0,0
319144,1,West Indies,Australia,10506,10,60,0,54,1,5.4,31,4,1,1,0
319144,1,West Indies,Australia,7568,3,18,0,16,0,5.33,9,1,0,1,0
319144,2,Australia,West Indies,5966,7,42,1,25,1,3.57,30,3,0,1,1
323949,1,South Africa,Bangladesh,6343,10,60,2,24,3,2.4,47,2,0,1,1
319144,2,Australia,West Indies,7445,9,54,0,32,0,3.55,29,1,0,1,0
323949,1,South Africa,Bangladesh,7540,9,54,1,32,2,3.55,36,3,0,1,0
319144,2,Australia,West Indies,10130,4,24,0,14,1,3.5,20,2,0,2,1
323949,1,South Africa,Bangladesh,9505,8.2,50,1,30,2,3.6,34,3,0,0,1
319144,2,Australia,West Indies,10125,7,42,1,22,2,3.14,31,3,0,0,0
323949,1,South Africa,Bangladesh,10401,10,60,0,43,1,4.3,30,2,1,0,0
319144,2,Australia,West Indies,9235,8,48,3,19,1,2.37,36,0,1,1,0
323949,1,South Africa,Bangladesh,20369,10,60,1,30,2,3,37,1,0,0,1
319144,2,Australia,West Indies,8876,6,36,0,26,3,4.33,20,1,1,0,0
323949,1,South Africa,Bangladesh,45222,1,6,0,13,0,13,1,1,1,0,0
323949,2,Bangladesh,South Africa,45573,10,60,0,33,0,3.3,43,5,0,0,0
323949,2,Bangladesh,South Africa,45159,8,48,0,42,0,5.25,36,5,1,4,0
323949,2,Bangladesh,South Africa,45158,6,36,0,40,0,6.66,17,5,1,0,0
323949,2,Bangladesh,South Africa,47353,3,18,0,31,0,10.33,6,5,0,1,0
323949,2,Bangladesh,South Africa,48277,8.5,53,0,29,1,3.28,34,3,0,0,0
323949,2,Bangladesh,South Africa,47218,1,6,0,4,0,4,2,0,0,0,0
319146,1,West Indies,Australia,45774,10,60,0,53,2,5.3,30,4,0,1,2
319146,1,West Indies,Australia,17837,10,60,1,66,2,6.6,33,8,2,1,0
319146,1,West Indies,Australia,45257,10,60,0,57,1,5.7,27,4,1,1,1
319146,1,West Indies,Australia,44829,4,24,0,18,1,4.5,11,2,0,0,0
319146,1,West Indies,Australia,48087,10,60,1,56,1,5.6,30,6,1,0,0
319146,1,West Indies,Australia,7568,6,36,1,25,1,4.16,16,1,0,0,0
319146,2,Australia,West Indies,5966,10,60,0,64,3,6.4,34,8,2,2,2
319146,2,Australia,West Indies,7445,10,60,0,50,1,5,25,3,1,1,0
319146,2,Australia,West Indies,10130,10,60,0,40,0,4,33,0,0,3,0
319146,2,Australia,West Indies,9235,10,60,0,63,1,6.3,25,2,3,0,0
319146,2,Australia,West Indies,11984,2,12,0,20,0,10,2,1,1,1,0
319146,2,Australia,West Indies,10125,7,42,0,33,1,4.71,20,3,0,2,0
319146,2,Australia,West Indies,8876,1,6,0,5,0,5,4,1,0,0,0
319147,1,West Indies,Australia,45774,9,54,0,86,3,9.55,22,10,3,0,3
319147,1,West Indies,Australia,17837,10,60,0,50,0,5,28,6,0,0,0
319147,1,West Indies,Australia,45257,10,60,0,74,1,7.4,24,7,2,1,0
319147,1,West Indies,Australia,7568,2,12,0,33,0,16.5,3,3,3,0,0
319147,1,West Indies,Australia,48087,10,60,0,38,1,3.8,35,2,1,0,0
319147,1,West Indies,Australia,6405,9,54,1,57,3,6.33,22,4,2,0,0
319147,2,Australia,West Indies,5966,9,54,0,42,0,4.66,35,6,0,4,0
319147,2,Australia,West Indies,10130,7.5,47,1,29,5,3.7,32,4,0,2,0
319147,2,Australia,West Indies,7445,5,30,0,19,0,3.8,15,1,0,0,0
319147,2,Australia,West Indies,10125,5,30,0,23,1,4.6,16,3,0,0,0
319147,2,Australia,West Indies,8876,6,36,0,34,2,5.66,16,2,1,1,0
319147,2,Australia,West Indies,4382,7,42,0,23,2,3.28,26,1,0,2,0
325554,1,Ireland,New Zealand,52609,9,54,0,95,0,10.55,,,,1,0
325554,1,Ireland,New Zealand,46819,7,42,0,60,1,8.57,,,,3,0
325554,1,Ireland,New Zealand,52606,8,48,0,63,1,7.87,,,,1,0
325554,1,Ireland,New Zealand,6325,10,60,0,66,0,6.6,,,,0,0
325554,1,Ireland,New Zealand,4346,8,48,0,55,0,6.87,,,,0,0
325554,1,Ireland,New Zealand,47405,8,48,0,52,0,6.5,,,,0,0
325554,2,New Zealand,Ireland,49108,6,36,0,22,3,3.66,,,,1,0
325554,2,New Zealand,Ireland,9992,7,42,0,35,3,5,,,,0,1
325554,2,New Zealand,Ireland,9989,5,30,0,9,1,1.8,,,,0,0
325554,2,New Zealand,Ireland,11922,5.4,34,2,24,1,4.23,,,,0,0
325554,2,New Zealand,Ireland,6329,5,30,2,22,1,4.4,,,,0,0
323950,1,South Africa,Bangladesh,6343,10,60,2,27,4,2.7,47,3,0,2,0
323950,1,South Africa,Bangladesh,7540,9.2,56,1,31,3,3.32,41,4,0,1,0
323950,1,South Africa,Bangladesh,9505,6,36,0,21,0,3.5,25,2,0,2,0
323950,1,South Africa,Bangladesh,10401,9,54,0,47,1,5.22,25,3,0,1,0
323950,1,South Africa,Bangladesh,20369,10,60,1,27,0,2.7,34,0,0,0,0
323950,1,South Africa,Bangladesh,35711,1,6,0,7,0,7,3,0,0,3,0
323950,1,South Africa,Bangladesh,45222,3,18,0,11,0,3.66,10,0,0,2,0
323950,2,Bangladesh,South Africa,24672,10,60,1,27,1,2.7,40,2,0,0,0
323950,2,Bangladesh,South Africa,45573,8,48,0,35,0,4.37,30,4,0,0,1
323950,2,Bangladesh,South Africa,45159,10,60,0,32,2,3.2,42,2,0,1,0
323950,2,Bangladesh,South Africa,45158,10,60,0,34,0,3.4,31,0,0,2,0
323950,2,Bangladesh,South Africa,48277,8,48,0,28,0,3.5,27,0,0,1,0
323950,2,Bangladesh,South Africa,24667,2,12,0,12,0,6,3,0,0,1,0
323950,2,Bangladesh,South Africa,48391,0.1,1,0,6,0,36,0,0,1,0,0
325556,1,Scotland,Ireland,4968,10,60,2,29,2,2.9,44,1,0,2,0
325556,1,Scotland,Ireland,47873,9,54,4,25,4,2.77,42,4,0,0,0
325556,1,Scotland,Ireland,47382,10,60,1,43,2,4.3,41,6,0,1,0
325556,1,Scotland,Ireland,50788,10,60,0,49,0,4.9,36,6,0,1,0
325556,1,Scotland,Ireland,48469,4,24,0,28,0,7,11,3,1,0,0
325556,1,Scotland,Ireland,45548,7,42,0,33,0,4.71,22,3,0,1,0
325556,2,Ireland,Scotland,52609,7,42,0,37,0,5.28,23,3,0,2,1
325556,2,Ireland,Scotland,49452,6,36,0,33,1,5.5,22,5,0,1,0
325556,2,Ireland,Scotland,6325,10,60,0,41,1,4.1,35,4,0,0,0
325556,2,Ireland,Scotland,4346,10,60,1,33,1,3.3,40,4,0,0,0
325556,2,Ireland,Scotland,47405,10,60,0,44,0,4.4,36,6,0,0,0
325556,2,Ireland,Scotland,10342,4.3,27,0,17,2,3.77,14,0,0,1,0
323951,1,South Africa,Bangladesh,47154,8,48,4,19,0,2.37,40,3,0,1,0
323951,1,South Africa,Bangladesh,47289,8,48,1,32,1,4,31,2,0,3,1
323951,1,South Africa,Bangladesh,9505,8,48,2,29,4,3.62,34,3,0,1,1
323951,1,South Africa,Bangladesh,10401,8.5,53,0,34,3,3.84,36,4,0,1,1
323951,1,South Africa,Bangladesh,20369,10,60,2,26,1,2.6,45,1,0,2,0
323951,2,Bangladesh,South Africa,24672,4,24,0,18,0,4.5,15,2,0,0,0
323951,2,Bangladesh,South Africa,45159,10,60,0,27,1,2.7,44,3,0,0,0
323951,2,Bangladesh,South Africa,48277,9.2,56,1,47,0,5.03,37,2,3,1,0
323951,2,Bangladesh,South Africa,45158,6,36,0,26,1,4.33,20,2,0,1,0
323951,2,Bangladesh,South Africa,48384,5,30,1,28,1,5.6,19,5,0,0,0
325568,1,Bermuda,Canada,49493,6,36,0,43,1,7.16,,,,5,0
325568,1,Bermuda,Canada,48009,3,18,0,10,0,3.33,,,,1,0
325568,1,Bermuda,Canada,36506,8,48,0,17,1,2.12,,,,0,0
325568,1,Bermuda,Canada,50292,7,42,0,20,0,2.85,,,,0,0
325568,1,Bermuda,Canada,10332,1,6,0,5,0,5,,,,0,0
325568,1,Bermuda,Canada,52911,5,30,0,25,2,5,,,,1,0
325568,1,Bermuda,Canada,21440,6,36,0,32,2,5.33,,,,0,0
325568,2,Canada,Bermuda,47143,6,36,0,21,0,3.5,,,,0,1
325568,2,Canada,Bermuda,48590,6.3,39,0,21,1,3.23,,,,2,0
325568,2,Canada,Bermuda,46557,2,12,0,11,0,5.5,,,,0,0
325568,2,Canada,Bermuda,57210,5,30,0,18,0,3.6,,,,0,0
325568,2,Canada,Bermuda,21252,8,48,0,22,2,2.75,,,,0,0
325568,2,Canada,Bermuda,48703,4,24,0,28,3,7,,,,2,0
325568,2,Canada,Bermuda,46191,4,24,0,28,1,7,,,,1,1
325572,1,Scotland,Kenya,4968,7,42,1,25,2,3.57,31,1,1,2,0
325572,1,Scotland,Kenya,47873,7,42,1,24,2,3.42,30,3,0,0,0
325572,1,Scotland,Kenya,7236,7,42,2,16,1,2.28,37,1,1,2,0
325572,1,Scotland,Kenya,52063,7,42,0,39,0,5.57,25,1,3,1,1
325572,1,Scotland,Kenya,48469,2,12,0,15,0,7.5,5,2,0,0,0
325572,1,Scotland,Kenya,45548,5,30,2,9,2,1.8,25,0,0,0,0
325572,2,Kenya,Scotland,2268,4.1,25,0,13,1,3.12,19,0,0,2,0
325572,2,Kenya,Scotland,9228,3,18,0,11,0,3.66,11,1,0,0,0
325572,2,Kenya,Scotland,4171,1,6,0,7,0,7,3,1,0,0,1
325570,1,Bermuda,Canada,52909,9,54,1,48,2,5.33,,,,4,0
325570,1,Bermuda,Canada,55162,2,12,0,14,0,7,,,,4,1
325570,1,Bermuda,Canada,10332,6,36,1,24,0,4,,,,0,0
325570,1,Bermuda,Canada,52908,7,42,0,43,0,6.14,,,,6,0
325570,1,Bermuda,Canada,50292,9,54,0,39,2,4.33,,,,1,0
325570,1,Bermuda,Canada,52911,10,60,0,56,4,5.6,,,,3,0
325570,1,Bermuda,Canada,21440,7,42,0,49,1,7,,,,0,0
325570,2,Canada,Bermuda,21461,10,60,0,33,2,3.3,,,,2,0
325570,2,Canada,Bermuda,21275,10,60,1,39,3,3.9,,,,0,1
325570,2,Canada,Bermuda,57210,9,54,1,41,0,4.55,,,,0,1
325570,2,Canada,Bermuda,21252,10,60,1,32,1,3.2,,,,0,0
325570,2,Canada,Bermuda,46718,3,18,0,19,0,6.33,,,,2,0
325570,2,Canada,Bermuda,48703,8,48,0,27,1,3.37,,,,0,0
325555,1,New Zealand,Scotland,15357,6,36,1,13,2,2.16,28,0,0,1,0
325555,1,New Zealand,Scotland,49108,4,24,0,12,0,3,18,1,0,2,0
325555,1,New Zealand,Scotland,9989,6,36,2,13,3,2.16,31,2,0,0,0
325555,1,New Zealand,Scotland,9992,4,24,0,18,0,4.5,17,3,0,0,0
325555,1,New Zealand,Scotland,6329,7,42,1,14,3,2,32,1,0,1,0
325555,1,New Zealand,Scotland,4380,6.2,38,2,20,2,3.15,28,2,1,0,0
325555,2,Scotland,New Zealand,4968,5,30,0,40,1,8,15,8,0,0,0
325555,2,Scotland,New Zealand,47873,6,36,0,34,1,5.66,19,2,2,0,0
325555,2,Scotland,New Zealand,47382,3.4,22,0,27,0,7.36,10,2,1,0,0
325569,1,Canada,Bermuda,47143,8,48,2,32,2,4,35,4,0,0,0
325569,1,Canada,Bermuda,48590,9,54,1,33,0,3.66,38,2,0,3,0
325569,1,Canada,Bermuda,57210,10,60,0,39,1,3.9,39,5,0,0,0
325569,1,Canada,Bermuda,21252,10,60,2,32,5,3.2,44,2,0,2,0
325569,1,Canada,Bermuda,46718,6,36,0,27,0,4.5,,,,0,0
325569,1,Canada,Bermuda,48703,5,30,0,17,0,3.4,19,0,0,1,0
325569,1,Canada,Bermuda,46191,2,12,0,10,0,5,6,1,0,0,0
325569,2,Bermuda,Canada,49493,10,60,3,31,3,3.1,44,4,0,2,0
325569,2,Bermuda,Canada,48009,9,54,0,25,1,2.77,39,0,0,3,2
325569,2,Bermuda,Canada,36506,10,60,2,28,1,2.8,41,2,0,0,0
325569,2,Bermuda,Canada,50292,9,54,0,44,2,4.88,23,1,0,2,0
325569,2,Bermuda,Canada,52911,3,18,0,20,0,6.66,8,1,1,0,0
325569,2,Bermuda,Canada,21440,3.3,21,0,19,0,5.42,10,1,0,0,0
325569,2,Bermuda,Canada,10332,1,6,0,11,1,11,1,1,0,0,0
325574,1,Netherlands,Kenya,5694,5,30,0,21,0,4.2,,,,2,0
325574,1,Netherlands,Kenya,49443,5,30,0,25,1,5,,,,0,0
325574,1,Netherlands,Kenya,45001,5,30,0,17,0,3.4,,,,0,0
325574,1,Netherlands,Kenya,48503,5,30,0,22,3,4.4,,,,0,0
325574,1,Netherlands,Kenya,45412,2,12,0,14,0,7,,,,1,0
325574,1,Netherlands,Kenya,6368,2,12,0,10,0,5,,,,0,1
325574,2,Kenya,Netherlands,2268,3,18,1,12,1,4,,,,0,0
325574,2,Kenya,Netherlands,9228,2,12,0,11,0,5.5,,,,0,0
325574,2,Kenya,Netherlands,4171,4,24,0,25,0,6.25,,,,0,0
325574,2,Kenya,Netherlands,49761,5,30,0,22,0,4.4,,,,0,0
325574,2,Kenya,Netherlands,2265,5,30,0,21,1,4.2,,,,0,0
325574,2,Kenya,Netherlands,8207,4,24,0,22,1,5.5,,,,0,0
325576,1,Kenya,Ireland,2268,4,24,1,11,1,2.75,19,1,0,0,0
325576,1,Kenya,Ireland,9228,4,24,2,7,1,1.75,21,1,0,0,0
325575,1,Kenya,Ireland,2268,6,36,2,10,0,1.66,,,,1,0
325575,1,Kenya,Ireland,9228,8,48,1,17,2,2.12,,,,0,0
325575,1,Kenya,Ireland,49383,8,48,1,32,0,4,,,,0,0
325575,1,Kenya,Ireland,4171,7,42,1,14,2,2,,,,0,0
325575,1,Kenya,Ireland,49761,10,60,2,28,2,2.8,,,,2,0
325575,1,Kenya,Ireland,8207,10,60,1,32,3,3.2,,,,1,0
325575,1,Kenya,Ireland,2265,1,6,0,4,0,4,,,,0,0
325575,2,Ireland,Kenya,52609,8,48,0,26,1,3.25,,,,1,0
325575,2,Ireland,Kenya,47056,8,48,1,26,2,3.25,,,,3,0
325575,2,Ireland,Kenya,6325,8,48,3,19,4,2.37,,,,1,0
325575,2,Ireland,Kenya,51559,5,30,1,10,0,2,,,,1,0
325575,2,Ireland,Kenya,4346,10,60,1,23,2,2.3,,,,1,0
325580,1,Ireland,Scotland,52609,7,42,0,37,2,5.28,26,6,0,1,0
325580,1,Ireland,Scotland,47397,7,42,0,43,0,6.14,19,6,0,0,0
325580,1,Ireland,Scotland,51559,7,42,0,31,2,4.42,27,4,0,2,0
325580,1,Ireland,Scotland,6325,7,42,1,29,2,4.14,21,0,1,0,0
325580,1,Ireland,Scotland,4346,7,42,1,10,3,1.42,33,0,0,1,0
325580,2,Scotland,Ireland,4968,6,36,1,30,1,5,24,5,0,0,1
325580,2,Scotland,Ireland,47873,5,30,0,19,0,3.8,21,2,0,1,0
325580,2,Scotland,Ireland,52063,4.5,29,0,29,1,6,18,4,1,0,0
325580,2,Scotland,Ireland,48469,3,18,0,17,0,5.66,9,2,0,0,0
325580,2,Scotland,Ireland,46091,4,24,0,19,1,4.75,14,2,0,0,0
325580,2,Scotland,Ireland,45548,1,6,0,7,0,7,2,1,0,0,0
325581,1,Ireland,Zimbabwe,52609,8,48,0,68,3,8.5,19,6,3,2,0
325581,1,Ireland,Zimbabwe,47056,6,36,0,53,1,8.83,17,10,0,3,0
325581,1,Ireland,Zimbabwe,8228,10,60,0,40,2,4,39,5,0,2,0
325581,1,Ireland,Zimbabwe,6325,10,60,0,44,1,4.4,28,1,1,0,0
325581,1,Ireland,Zimbabwe,4346,10,60,0,47,0,4.7,27,1,0,0,0
325581,1,Ireland,Zimbabwe,51559,6,36,0,42,1,7,14,2,1,2,1
325581,2,Zimbabwe,Ireland,45252,5,30,0,18,2,3.6,22,2,0,3,0
